description,file
"
﻿59.500−40.125 ﻿ with 59.500 over 40.125. Rightmost 0 has a 1 in front to make 10. Left 0 is crossed out and has 10 written above it. Below the 40.125 is a line. Below the line is 19.485
",cee41a59-6f0b-48d3-9e87-4767ca20104c.jpg
"
10000−1.9200 with 10000 above 1.9200. The first 0 is crossed out with 9 written above it. The next 0 is crossed out with 10 written above it. Below 1.9200 there is a line. Below the line is 0.0808
",577d6ecf-8402-4b9c-84f3-b4cd005ee94b.jpg
"draws lines through the polygon to decompose it into 2 triangles and 1 rectangle. labels the right side of the figure h
",3baff04c-c7a2-4d4d-8ca1-08c8391893a0.jpg
"
﻿59.500−40.125 ﻿ with 59.500 over 40.125. Rightmost 0 is crossed out with a 10 written above it. Left 0 is crossed out and has 9 written above it, which is crossed out with 8 written above it. 5 is crossed out has 4 written above it. Below the 40.125 is a line. Below the line is 19.365 
",51877b45-308c-451a-a2f9-fbe6c9711943.jpg
"
1000−1.192 with 1000 above 1.192. 1 is crossed out and 0 is written above it. The first 0 is crossed out with 9 written above it. That 9 is crossed out with 8 written above it. The next 0 is crossed out with 9 written above it. That 9 is crossed out with 8 written above it. The final 0 is crossed out with 10 written above it. Below 1.192 there is a line. Below the line is 1.719
",b020182c-646d-430c-b738-bd2c898fdcf6.jpg
"""guests"" is underlined in question 3
",f7577660-57c9-49c2-93f0-f0c8c829c798.jpg
"one tape diagram is labeled ""d"" and has 7 boxes.  another tape diagram is labeled ""s"" and has 6 boxes.  The number [ILLEGIBLE] is written inside each box.  ""you"" is written in the bottom right corner.  ""15"" is written underneath
",b38eef4f-0902-4e35-9592-93a61953dc20.jpg
"table with 3 columns and 13 rows.  the columns are labeled with headings ""total"", ""sauce"", ""dough"".
1st column: 10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130
2nd column: 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52
3rd column: 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78
",298dc1a3-6295-4a64-a921-8480095cf028.jpg
"question 3 is underlined
",b75359f9-79e0-41f5-a60b-a495bb2e61c9.jpg
"6 triangles draw in pairs to create 3 squares
",4843a98d-84b2-46bf-abe4-c87b6b8236e0.jpg
"three number lines drawn.

The first is labeled with an S.  There are 4 tick marks with the numbers 4, 8, 40, [ILLEGIBLE] written above.

The second is labeled with a D.  There are 4 tick marks with the numbers 6, 12, 80, 16 written below.

The third is labeled with a G.  There are 4 tick marks with the numbers 2, 4, 30 written below, and [ILLEGIBLE] written above.
",7c245026-d8d4-4cde-8882-86e1827ae262.jpg
"table with 2 columns.  the first column has two blank cells. the second column has 3 cells: [BLANK], 4, 16
",3299de8e-2410-43b4-a6ea-c5a86eac0ca5.jpg
"""130 ounces all together"" underlined in the original problem
",dccaa525-a35c-4e48-bf2b-92c8fdebb94d.jpg
"one tape diagram labeled ""dough"" with 6 boxes.  [ILLEGIBLE] is written inside each one.  =60 is written to the right. another tape diagram labeled ""sauce"" with 4 boxes.  [ILLEGIBLE] is written inside each one.  =40 is written to the right.
",caa7bc37-bfc0-4254-a4ac-0f579fe61d8c.jpg
"three number lines drawn with arrows on each end.

The first number line is labeled with D to the left.  There are three tick marks with 0, 6, 78 written above

The second number line is labeled with S to the left.  There are three tick marks with 0, 4, 52 written below

The third number line is labeled with T to the left.  There are three tick marks with 0, 10, 130 written below.  130 is circled.  Arrow drawn from 10 to 130 with \times13\ written and underlined
",8a23c7be-1eef-489c-9280-aa12bcdca7a8.jpg
"""6 ounces"", ""4 ounces"", ""including yourself"", ""the host"", ""130 ounces"" are underlined in the original problem.  Ratio: 6:4 is written underneath the problem.
",8bebea19-33a4-48f8-9a84-65621a1302bd.jpg
"""guests"" underlined in question 3
",d1cd5594-f420-4116-8568-1e4626943511.jpg
"one table of equivalent values was drawn and then crossed out.  a second table is drawn with 2 columns and 5 rows.  the columns are labeled D and S.  1st row: 6 and 4.  2nd row: 78 and 52.  Rows 3, 4, and 5 are blank.  Curved line drawn from 6 to 78 with \times13 written.  Curved line drawn from 4 to 52 with \times13 written.
",56dd9b41-043b-4b44-b22e-83d93d1a7168.jpg
"40.125\ -\ 59.500 The 4 is crossed out with 14 above it. The 0 is crossed out with 10 above it. The 1 is crossed out with 10 above it. Below 59.500 is a line. Below the line is 91.525
",899b6976-8c05-4c16-a33c-9e57327c1fc2.jpg
"two number lines drawn with arrows on the end.  the first number line has tick marks labeled 1, 2, 3, 4, 5, 6, 7, 8, [ILLEGIBLE] [ILLEGIBLE] [ILLEGIBLE] written above.  The second number line has tick marks labeled 6, 12, 18, 24, 30, 36, 48, [ILLEGIBLE] [ILLEGIBLE] written below
",a42e74f5-cc87-426f-aeaf-366190d8e536.jpg
"student drew a model of a sphere with a radius
",06dab08d-7bc9-4524-8c64-902b7589fca1.jpg
"two tape diagrams drawn.  the first is labeled ""Dough"" to the left.  There are 6 boxes with 13 written inside each one.  the second is labeled ""sauce"" to the left.  there are 4 boxes with 13 written inside each one
",01dd08b8-b4a0-4e80-bdfb-3764c6b9bcd8.jpg
"130 under long division symbol with 10 to the left and 13 on top.  Underneath is""
10 with arrow drawn down from 0 in 130
horizontal line
30
-30
horizontal line
0
",ea9b3a2f-9844-4996-a797-47214d71c21d.jpg
"59.500\ -\ 40.125\ =\ 19.385 The first 0 in 59.500 is crossed out with a 10 written above it.
",9536fc9d-12ec-46b1-954e-faf3a1541997.jpg
"1000\ -\ 1.192\ =\ 0.908 The first 0 is crossed out. The second 0 is crossed out with [NOT READABLE QUALITY]written above it. The final 0 is crossed out with 10 written above it.
",75f0d04d-7533-479c-b74c-8e21a736cbda.jpg
"three number lines are drawn.

The first has six tick marks and are labeled 6, 12, 18, 24, 30, 36 written above

The second has six tick marks and are labeled 4, 8, 12, 16, 20, 24 written above

The third has six tick marks and has a scratch out above the first and 130 written above the last
",a045960c-4078-445c-94cc-eba92f33ee67.jpg
"""guests"" is underline 15 times in question #3
",97ac341e-184c-48a3-9cc2-d1b598623910.jpg
"
10.000−01.192 with 10.000 above 01.192. 1 is crossed out and 0 is written above it. The first 0 is crossed out with [NOT READABLE QUALITY] written above it. The next 0 is crossed out with [NOT READABLE QUALITY] written above it. The penultimate 0 is crossed out with [NOT READABLE QUALITY] written above it. The final 0 is made into a 10. Below 1.192 there is a line. Below the line is 08.808
",18fb6b39-4a28-46e9-b434-4c551ba7ee3e.jpg
"
﻿59.500−40.125  with 59.500 over 40.125. Rightmost 0 is crossed out with 10 written above it. Left 0 is crossed out and has 9 written above it. 5 is crossed out has 4 written above it. Below the 40.125 is a line. Below the line is 19.375
",b54418b5-69a7-493d-82f5-30f1f58ecc6d.jpg
"
10.000−1.192 with 10.000 above 1.192. 1 is crossed out. The first 0 is crossed out with 9 written above it. The next 0 is crossed out with 9 written above it. The penultimate 0 is crossed out with 9 written above it. The final 0 is crossed out with 10 written above it. Below 1.192 there is a line. Below the line is 8.808
",0152ed9c-e5ab-45e6-9a11-443302ffb435.jpg
"heading on table is Pizza.  there are 2 columns and 5 rows.  1st column: 12, 18, 22, 26, 22.  2nd column: 8, 12, 16, 20, 24.  Curved line drawn from 1st to 2nd row with 1 written.  Curved line drawn from 2nd to 3rd row with 2 written.  Curved line drawn from 3rd to 4th row with 3 written.  Curved line drawn from 4th to 5th row with 4 written.
",dd4b02f4-2f41-446a-9a4f-bc4ca6d9b353.jpg
"table with 2 columns and 6 rows.  1st column: 38, 44, 52, 60, 66, 72.  2nd column: 28, 32, 36, 40, 44, 48.  Curved line from 1st to 2nd row with 5 written.  Curved line from 2nd to 3rd row with 6 written.  Curved line from 3rd to 4th row with 7 written.  Curved line from 4th to 5th row with 8 written.  Curved line from 5th to 6th row with 9 written.
",4e54c44a-5c0d-4f4f-b34e-c9888e8089e8.jpg
"table with one column and 4 rows.  1st column: 78, 82, 88, 9.  Curved line from 1st to 2nd row with 10 written.  Curved line from 2nd to 3rd row with 11 written.  Curved line from 3rd to 4th row with 12 written.  Picture cuts off here
",72ec45bc-f380-4cba-9fda-1618f93ea6ca.jpg
"
﻿59.500−40.125 with 59.500 over 40.125. Rightmost 0 is crossed out with a 10 above it. Left 0 is crossed out with a 10 above it, which is crossed out and has 9 written above it. 5 is crossed out has 4 written above it. The first 5 also is crossed out with a 4 written above it. Below the 40.125 is a line. Below the line is 09.375 in
",e58b4980-e0db-431f-982f-3c659c89779d.jpg
"
10.000−1.192 with 10.000 above 1.192. 1 is crossed out. The first 0 is crossed out with 10 written above it. That 10 is crossed out with 9 written above it. The next 0 is crossed out with with 10 written above it. That 10 is crossed out with 9 written above it. The penultimate 0 is crossed out with 10 written above it. That 10 is crossed out with 9 written above it. The final 0 is crossed out with 10 written above it. Below 1.192 there is a line. Below the line is 08.808

",612ff640-f316-490b-8e80-491dae2c84c3.jpg
"130 is under the long division symbol.  10 is to the left and 13 is on top.  Underneath is
-10
horizontal line
30
-30
horizontal line
0
",562692b0-5fb3-42a3-910d-c5c956d4183d.jpg
"two tape diagrams drawn.  the first has 6 boxes with 30 written inside each.  the second has 4 boxes that are blank.  a bracket is drawn to the right of both with the number 130 written
",d084e98a-1c7b-4032-a72d-88136a96fa34.jpg
"130 under long division symbol.  10 is to the left and 1 is on top.  Underneath is 
-10
arrow pointing down
horizontal line
030
",85e49224-8b00-4bd1-9d92-012167a56e60.jpg
"table with 4 columns and 6 rows
1st column: D, 6, 60, [ILLEGIBLE], [ILLEGIBLE], [BLANK]
2nd column: S, 4, 40, [ILLEGIBLE], [ILLEGIBLE], [BLANK]
3rd column: [ILLEGIBLE], 13, [ILLEGIBLE], [ILLEGIBLE], [ILLEGIBLE], [BLANK]
4th column: g, 1, 10, [ILLEGIBLE], 12, [BLANK]
",a992fd3e-0e76-4cef-b90a-ee7b2a30f824.jpg
"""guests"" is underlined in question #3
",ec11dd38-1bbb-41b3-bde0-8cfc37241e6b.jpg
"
﻿59.000−40.125  with 59.000 over 40.125. Rightmost 0 has a 1 in front to make 10. Left 0 is made into a 10 then is crossed out and has 9 written above it. Leftmost 0 is made into a 10 and crossed out with 9 written above it. 9 is crossed out with 8 written above it. Below the 40.125 is a line. Below the line is 18.875 
",18cd1963-b8ea-417c-a833-154ceaeb7dca.jpg
"
10.000−1.192 with 10.000 above 1.192. 1 is crossed out and 0 is written above it. The first 0 is crossed out with 10 written above it. That 10 is crossed out with 9 written above it. The next 0 is crossed out with 9 written above it. The penultimate 0 is made into a 10, which is crossed out with 9 written above it. The final 0 is made into a 10. The second 1 in 1.192 is crossed out. Below 1.192 there is a line. Below the line is 8.808
",b1ceb511-3c48-46c7-9472-840f8d8ffe5f.jpg
"
﻿59.500−40.125 with 59.500 over 40.125. Rightmost 0 has a 1 in front to make 10. Left 0 is made into a 10. 5 is crossed out has 3 written above it. Below the 40.125 is a line. Below the line is 19.285 
",9167ce34-cef3-4b29-8702-291a2df43ad1.jpg
"
10.000−1.192 with 10.000 above 1.192. 1 is crossed out and 7 is written above it. The first 0 is crossed out. The next 0 is made into a 10. The penultimate 0 is made into a 10. The final 0 is made into a 10. Below 1.192 there is a line. Below the line is 6.918

",5816a796-ab6e-4862-91c1-5a9855c962b0.jpg
"130 under long division symbol with 6 to the left and 21 on top.  Underneath is
-12 and arrow pointing down from 0 in 130
horizontal line 
010
-6
horizontal line
4
",aa664bdf-f40e-4963-85a4-7e8e23a7ff6f.jpg
"130 under the long division symbol with 4 to the left and 32 on top. Underneath is 
12 and arrow pointing down from 0 in 130
horizontal line
10
-8
horizontal line
0
",3b440913-da6c-45d6-83b2-0a902f847ca1.jpg
"1300 under long division symbol with 6 to the left and [ILLEGIBLE] on top.  Underneath is 
120 with arrow pointing down from 0 in 120
horizontal line
10
-6 and arrow pointing down from last 0 in 1300
horizontal line
40
",cb136621-b2c5-4851-8138-6ca719b843f7.jpg
"6:4 written on the top.  3 number lines drawn.
1st number line has 8 tick marks.  0 is written on top, 6 and 12 written underneath, 18 written on top, 24, 30, 36 written underneath, 42 written on top.

2nd number line has 8 tick marks with 0, 4, 8, 12, 16, 20, 24, 28 written underneath.

3rd number line has 8 tick marks with 0, 10, 20, 30, 40, 50, 60, 70 written underneath
",4613e817-3f32-447e-9058-e56937727fa4.jpg
"An arrow labeled \div2  is drawn from row one to row three of the table. An arrow labeled \div6 is drawn from row one to row two of the table.
",9a7c1554-3b6c-4717-b2ee-799ed3e296fe.jpg
"
1000−1.192 with 1000 above 1.192. 1 is crossed out and 0 is written above it. The first 0 is crossed out with 9 written above it. The next 0 is crossed out with 9 written above it. The penultimate 0 is crossed out with 9 written above it. The final 0 is crossed out with 10 written above it. Below 1.192 there is a line. Below the line is 1.808
",08fda2f4-4c7d-4294-882b-d2a3d3f17908.jpg
"""6 ounces of dough"", ""4 ounces of sauce"", ""130 ounces"" underlined in the original problem
",8d81aed9-19ad-421d-bdb9-7cdb9e4510bb.jpg
"Underlined $54 and 60%. Wrote 0.6 above 60% and the letter g next to the word goal.
",71440b7d-3a01-4fba-a0ca-6666985b5146.jpg
"An arrow labeled \div2 is drawn from row one to row three of the table. An arrow labeled \div6 is drawn from row one to row two of the table. 
",ff5936f0-93ab-4055-8b69-7fa463b273d2.jpg
"number line labeled S.  13 tick marks with 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48 written above and 52 written underneath
",7fd56241-5245-43a4-a135-bcedc73301b3.jpg
"number line labeled D.  13 tick marks with 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72 written above and 78 written below
",4f6381e6-18ee-447e-8956-7e633f3618a2.jpg
"""including yourself, the host"" is underlined in the original problem
",441022a7-a51d-4e28-987c-00d61abcb309.jpg
"""guests"" underlined in question #3
",e0140413-dd49-41ae-950a-ba6b432e337a.jpg
"number line labeled P. 13 tick marks with 10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120 written above and 130 below
",65dfd590-8c78-44a4-ab38-7319ced4cf2b.jpg
"   0.6
\times 54
0.3.2.4
   100
 scretched out solution
",4d698409-bc0a-4eb2-af7e-31c009f9ecc6.jpg
"tape diagram with 4 boxes and 4 is written inside each box
",73e8b53c-a444-4953-8ec3-7869e17385a7.jpg
"tape diagram with 6 boxes and 6 is written inside of each box
",a4ea0d48-aef4-44ed-bc98-c833904b5478.jpg
"box drawn around ""guests"" in question #3
",566528f6-09d0-4ff0-a4ba-9769fae3ef37.jpg
"
﻿59.500−40.125 ﻿ with 59.500 over 40.125. Left 0 is crossed out and has 9 written above it. 5 is crossed out has 4 written above it. Below the 40.125 is a line. Below the line is 19.375
",2778b9d3-8943-4491-8c6a-71c275cfadd4.jpg
"130 under long division symbol.  8 is to the left and 16 is on top.  Underneath is
8
horizontal bar
50
48
horizontal bar
2
",5372535b-d97a-4cb9-b7d2-7de94321aca3.jpg
"""guests"" underlined 4 times in question #3.  Vertical line through the work and 4 horizontal lines
",e60d86fa-773e-4192-9e1b-18962824329f.jpg
"""1"" is written to the left of row one of the table. ""3"" is written to the left of row two of the table. ""3"" is written to the left of row three of the table.
",e7fa053e-76f0-412c-8aba-d70a713056bf.jpg
